Date,source_file,Country,Keyword,Value,Pillar,World
2021-09-01,USA_digital_detox.csv,USA,Digital detox,5.0,Spirit,World A
2021-10-01,USA_digital_detox.csv,USA,Digital detox,4.0,Spirit,World A
2021-11-01,USA_digital_detox.csv,USA,Digital detox,4.0,Spirit,World A
2021-12-01,USA_digital_detox.csv,USA,Digital detox,4.0,Spirit,World A
2022-01-01,USA_digital_detox.csv,USA,Digital detox,5.0,Spirit,World A
2022-02-01,USA_digital_detox.csv,USA,Digital detox,6.0,Spirit,World A
2022-03-01,USA_digital_detox.csv,USA,Digital detox,6.0,Spirit,World A
2022-04-01,USA_digital_detox.csv,USA,Digital detox,5.0,Spirit,World A
2022-05-01,USA_digital_detox.csv,USA,Digital detox,6.0,Spirit,World A
2022-06-01,USA_digital_detox.csv,USA,Digital detox,5.0,Spirit,World A
2022-07-01,USA_digital_detox.csv,USA,Digital detox,6.0,Spirit,World A
2022-08-01,USA_digital_detox.csv,USA,Digital detox,7.0,Spirit,World A
2022-09-01,USA_digital_detox.csv,USA,Digital detox,6.0,Spirit,World A
2022-10-01,USA_digital_detox.csv,USA,Digital detox,6.0,Spirit,World A
2022-11-01,USA_digital_detox.csv,USA,Digital detox,5.0,Spirit,World A
2022-12-01,USA_digital_detox.csv,USA,Digital detox,5.0,Spirit,World A
2023-01-01,USA_digital_detox.csv,USA,Digital detox,5.0,Spirit,World A
2023-02-01,USA_digital_detox.csv,USA,Digital detox,6.0,Spirit,World A
2023-03-01,USA_digital_detox.csv,USA,Digital detox,6.0,Spirit,World A
2023-04-01,USA_digital_detox.csv,USA,Digital detox,5.0,Spirit,World A
2023-05-01,USA_digital_detox.csv,USA,Digital detox,7.0,Spirit,World A
2023-06-01,USA_digital_detox.csv,USA,Digital detox,5.0,Spirit,World A
2023-07-01,USA_digital_detox.csv,USA,Digital detox,5.0,Spirit,World A
2023-08-01,USA_digital_detox.csv,USA,Digital detox,6.0,Spirit,World A
2023-09-01,USA_digital_detox.csv,USA,Digital detox,7.0,Spirit,World A
2023-10-01,USA_digital_detox.csv,USA,Digital detox,6.0,Spirit,World A
2023-11-01,USA_digital_detox.csv,USA,Digital detox,6.0,Spirit,World A
2023-12-01,USA_digital_detox.csv,USA,Digital detox,6.0,Spirit,World A
2024-01-01,USA_digital_detox.csv,USA,Digital detox,100.0,Spirit,World A
2024-02-01,USA_digital_detox.csv,USA,Digital detox,21.0,Spirit,World A
2024-03-01,USA_digital_detox.csv,USA,Digital detox,11.0,Spirit,World A
2024-04-01,USA_digital_detox.csv,USA,Digital detox,15.0,Spirit,World A
2024-05-01,USA_digital_detox.csv,USA,Digital detox,7.0,Spirit,World A
2024-06-01,USA_digital_detox.csv,USA,Digital detox,6.0,Spirit,World A
2024-07-01,USA_digital_detox.csv,USA,Digital detox,6.0,Spirit,World A
2024-08-01,USA_digital_detox.csv,USA,Digital detox,6.0,Spirit,World A
2024-09-01,USA_digital_detox.csv,USA,Digital detox,7.0,Spirit,World A
2024-10-01,USA_digital_detox.csv,USA,Digital detox,7.0,Spirit,World A
2024-11-01,USA_digital_detox.csv,USA,Digital detox,9.0,Spirit,World A
2024-12-01,USA_digital_detox.csv,USA,Digital detox,10.0,Spirit,World A
2025-01-01,USA_digital_detox.csv,USA,Digital detox,9.0,Spirit,World A
2025-02-01,USA_digital_detox.csv,USA,Digital detox,10.0,Spirit,World A
2025-03-01,USA_digital_detox.csv,USA,Digital detox,11.0,Spirit,World A
2025-04-01,USA_digital_detox.csv,USA,Digital detox,11.0,Spirit,World A
2025-05-01,USA_digital_detox.csv,USA,Digital detox,12.0,Spirit,World A
2025-06-01,USA_digital_detox.csv,USA,Digital detox,15.0,Spirit,World A
2025-07-01,USA_digital_detox.csv,USA,Digital detox,22.0,Spirit,World A
2025-08-01,USA_digital_detox.csv,USA,Digital detox,20.0,Spirit,World A
2025-09-01,USA_digital_detox.csv,USA,Digital detox,19.0,Spirit,World A
2025-10-01,USA_digital_detox.csv,USA,Digital detox,21.0,Spirit,World A
2025-11-01,USA_digital_detox.csv,USA,Digital detox,21.0,Spirit,World A
2025-12-01,USA_digital_detox.csv,USA,Digital detox,23.0,Spirit,World A
2026-01-01,USA_digital_detox.csv,USA,Digital detox,27.0,Spirit,World A
2026-02-01,USA_digital_detox.csv,USA,Digital detox,32.0,Spirit,World A
2026-03-01,USA_digital_detox.csv,USA,Digital detox,40.0,Spirit,World A
2026-04-01,USA_digital_detox.csv,USA,Digital detox,87.0,Spirit,World A
2026-05-01,USA_digital_detox.csv,USA,Digital detox,38.0,Spirit,World A
2021-05-01,ITA_dimagrire.csv,ITA,Dimagrire,96.0,Body,World A
2021-06-01,ITA_dimagrire.csv,ITA,Dimagrire,95.0,Body,World A
2021-07-01,ITA_dimagrire.csv,ITA,Dimagrire,75.0,Body,World A
2021-08-01,ITA_dimagrire.csv,ITA,Dimagrire,76.0,Body,World A
2021-09-01,ITA_dimagrire.csv,ITA,Dimagrire,68.0,Body,World A
2021-10-01,ITA_dimagrire.csv,ITA,Dimagrire,55.0,Body,World A
2021-11-01,ITA_dimagrire.csv,ITA,Dimagrire,55.0,Body,World A
2021-12-01,ITA_dimagrire.csv,ITA,Dimagrire,45.0,Body,World A
2022-01-01,ITA_dimagrire.csv,ITA,Dimagrire,74.0,Body,World A
2022-02-01,ITA_dimagrire.csv,ITA,Dimagrire,79.0,Body,World A
2022-03-01,ITA_dimagrire.csv,ITA,Dimagrire,87.0,Body,World A
2022-04-01,ITA_dimagrire.csv,ITA,Dimagrire,90.0,Body,World A
2022-05-01,ITA_dimagrire.csv,ITA,Dimagrire,100.0,Body,World A
2022-06-01,ITA_dimagrire.csv,ITA,Dimagrire,94.0,Body,World A
2022-07-01,ITA_dimagrire.csv,ITA,Dimagrire,78.0,Body,World A
2022-08-01,ITA_dimagrire.csv,ITA,Dimagrire,74.0,Body,World A
2022-09-01,ITA_dimagrire.csv,ITA,Dimagrire,67.0,Body,World A
2022-10-01,ITA_dimagrire.csv,ITA,Dimagrire,64.0,Body,World A
2022-11-01,ITA_dimagrire.csv,ITA,Dimagrire,56.0,Body,World A
2022-12-01,ITA_dimagrire.csv,ITA,Dimagrire,46.0,Body,World A
2023-01-01,ITA_dimagrire.csv,ITA,Dimagrire,75.0,Body,World A
2023-02-01,ITA_dimagrire.csv,ITA,Dimagrire,76.0,Body,World A
2023-03-01,ITA_dimagrire.csv,ITA,Dimagrire,92.0,Body,World A
2023-04-01,ITA_dimagrire.csv,ITA,Dimagrire,87.0,Body,World A
2023-05-01,ITA_dimagrire.csv,ITA,Dimagrire,97.0,Body,World A
2023-06-01,ITA_dimagrire.csv,ITA,Dimagrire,98.0,Body,World A
2023-07-01,ITA_dimagrire.csv,ITA,Dimagrire,83.0,Body,World A
2023-08-01,ITA_dimagrire.csv,ITA,Dimagrire,73.0,Body,World A
2023-09-01,ITA_dimagrire.csv,ITA,Dimagrire,68.0,Body,World A
2023-10-01,ITA_dimagrire.csv,ITA,Dimagrire,66.0,Body,World A
2023-11-01,ITA_dimagrire.csv,ITA,Dimagrire,53.0,Body,World A
2023-12-01,ITA_dimagrire.csv,ITA,Dimagrire,45.0,Body,World A
2024-01-01,ITA_dimagrire.csv,ITA,Dimagrire,70.0,Body,World A
2024-02-01,ITA_dimagrire.csv,ITA,Dimagrire,64.0,Body,World A
2024-03-01,ITA_dimagrire.csv,ITA,Dimagrire,75.0,Body,World A
2024-04-01,ITA_dimagrire.csv,ITA,Dimagrire,78.0,Body,World A
2024-05-01,ITA_dimagrire.csv,ITA,Dimagrire,74.0,Body,World A
2024-06-01,ITA_dimagrire.csv,ITA,Dimagrire,72.0,Body,World A
2024-07-01,ITA_dimagrire.csv,ITA,Dimagrire,69.0,Body,World A
2024-08-01,ITA_dimagrire.csv,ITA,Dimagrire,60.0,Body,World A
2024-09-01,ITA_dimagrire.csv,ITA,Dimagrire,56.0,Body,World A
2024-10-01,ITA_dimagrire.csv,ITA,Dimagrire,53.0,Body,World A
2024-11-01,ITA_dimagrire.csv,ITA,Dimagrire,51.0,Body,World A
2024-12-01,ITA_dimagrire.csv,ITA,Dimagrire,41.0,Body,World A
2025-01-01,ITA_dimagrire.csv,ITA,Dimagrire,63.0,Body,World A
2025-02-01,ITA_dimagrire.csv,ITA,Dimagrire,62.0,Body,World A
2025-03-01,ITA_dimagrire.csv,ITA,Dimagrire,64.0,Body,World A
2025-04-01,ITA_dimagrire.csv,ITA,Dimagrire,63.0,Body,World A
2025-05-01,ITA_dimagrire.csv,ITA,Dimagrire,73.0,Body,World A
2025-06-01,ITA_dimagrire.csv,ITA,Dimagrire,67.0,Body,World A
2025-07-01,ITA_dimagrire.csv,ITA,Dimagrire,59.0,Body,World A
2025-08-01,ITA_dimagrire.csv,ITA,Dimagrire,59.0,Body,World A
2025-09-01,ITA_dimagrire.csv,ITA,Dimagrire,56.0,Body,World A
2025-10-01,ITA_dimagrire.csv,ITA,Dimagrire,47.0,Body,World A
2025-11-01,ITA_dimagrire.csv,ITA,Dimagrire,48.0,Body,World A
2025-12-01,ITA_dimagrire.csv,ITA,Dimagrire,39.0,Body,World A
2026-01-01,ITA_dimagrire.csv,ITA,Dimagrire,60.0,Body,World A
2026-02-01,ITA_dimagrire.csv,ITA,Dimagrire,60.0,Body,World A
2026-03-01,ITA_dimagrire.csv,ITA,Dimagrire,65.0,Body,World A
2026-04-01,ITA_dimagrire.csv,ITA,Dimagrire,80.0,Body,World A
2026-05-01,ITA_dimagrire.csv,ITA,Dimagrire,82.0,Body,World A
2021-05-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,43.0,Inclusion,World A
2021-06-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,55.0,Inclusion,World A
2021-07-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,0.0,Inclusion,World A
2021-08-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,0.0,Inclusion,World A
2021-09-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,0.0,Inclusion,World A
2021-10-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,28.0,Inclusion,World A
2021-11-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,47.0,Inclusion,World A
2021-12-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,48.0,Inclusion,World A
2022-01-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,54.0,Inclusion,World A
2022-02-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,50.0,Inclusion,World A
2022-03-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,47.0,Inclusion,World A
2022-04-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,50.0,Inclusion,World A
2022-05-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,51.0,Inclusion,World A
2022-06-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,36.0,Inclusion,World A
2022-07-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,36.0,Inclusion,World A
2022-08-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,23.0,Inclusion,World A
2022-09-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,26.0,Inclusion,World A
2022-10-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,48.0,Inclusion,World A
2022-11-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,50.0,Inclusion,World A
2022-12-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,36.0,Inclusion,World A
2023-01-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,51.0,Inclusion,World A
2023-02-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,58.0,Inclusion,World A
2023-03-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,37.0,Inclusion,World A
2023-04-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,43.0,Inclusion,World A
2023-05-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,57.0,Inclusion,World A
2023-06-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,52.0,Inclusion,World A
2023-07-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,0.0,Inclusion,World A
2023-08-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,43.0,Inclusion,World A
2023-09-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,38.0,Inclusion,World A
2023-10-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,44.0,Inclusion,World A
2023-11-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,53.0,Inclusion,World A
2023-12-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,53.0,Inclusion,World A
2024-01-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,48.0,Inclusion,World A
2024-02-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,57.0,Inclusion,World A
2024-03-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,36.0,Inclusion,World A
2024-04-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,54.0,Inclusion,World A
2024-05-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,39.0,Inclusion,World A
2024-06-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,36.0,Inclusion,World A
2024-07-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,40.0,Inclusion,World A
2024-08-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,0.0,Inclusion,World A
2024-09-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,52.0,Inclusion,World A
2024-10-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,59.0,Inclusion,World A
2024-11-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,79.0,Inclusion,World A
2024-12-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,67.0,Inclusion,World A
2025-01-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,45.0,Inclusion,World A
2025-02-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,46.0,Inclusion,World A
2025-03-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,34.0,Inclusion,World A
2025-04-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,28.0,Inclusion,World A
2025-05-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,44.0,Inclusion,World A
2025-06-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,0.0,Inclusion,World A
2025-07-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,47.0,Inclusion,World A
2025-08-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,34.0,Inclusion,World A
2025-09-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,53.0,Inclusion,World A
2025-10-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,95.0,Inclusion,World A
2025-11-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,100.0,Inclusion,World A
2025-12-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,75.0,Inclusion,World A
2026-01-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,26.0,Inclusion,World A
2026-02-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,53.0,Inclusion,World A
2026-03-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,84.0,Inclusion,World A
2026-04-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,73.0,Inclusion,World A
2026-05-01,ITA_esclusione_sociale.csv,ITA,Esclusione sociale,33.0,Inclusion,World A
2021-05-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,30.0,Mind,World B
2021-06-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,47.0,Mind,World B
2021-07-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,0.0,Mind,World B
2021-08-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,0.0,Mind,World B
2021-09-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,41.0,Mind,World B
2021-10-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,0.0,Mind,World B
2021-11-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,0.0,Mind,World B
2021-12-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,0.0,Mind,World B
2022-01-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,0.0,Mind,World B
2022-02-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,41.0,Mind,World B
2022-03-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,68.0,Mind,World B
2022-04-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,52.0,Mind,World B
2022-05-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,62.0,Mind,World B
2022-06-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,47.0,Mind,World B
2022-07-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,0.0,Mind,World B
2022-08-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,33.0,Mind,World B
2022-09-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,33.0,Mind,World B
2022-10-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,44.0,Mind,World B
2022-11-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,48.0,Mind,World B
2022-12-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,31.0,Mind,World B
2023-01-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,34.0,Mind,World B
2023-02-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,63.0,Mind,World B
2023-03-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,55.0,Mind,World B
2023-04-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,55.0,Mind,World B
2023-05-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,67.0,Mind,World B
2023-06-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,64.0,Mind,World B
2023-07-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,36.0,Mind,World B
2023-08-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,33.0,Mind,World B
2023-09-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,39.0,Mind,World B
2023-10-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,72.0,Mind,World B
2023-11-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,81.0,Mind,World B
2023-12-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,38.0,Mind,World B
2024-01-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,60.0,Mind,World B
2024-02-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,67.0,Mind,World B
2024-03-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,65.0,Mind,World B
2024-04-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,78.0,Mind,World B
2024-05-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,69.0,Mind,World B
2024-06-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,39.0,Mind,World B
2024-07-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,35.0,Mind,World B
2024-08-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,0.0,Mind,World B
2024-09-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,44.0,Mind,World B
2024-10-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,78.0,Mind,World B
2024-11-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,99.0,Mind,World B
2024-12-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,54.0,Mind,World B
2025-01-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,65.0,Mind,World B
2025-02-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,87.0,Mind,World B
2025-03-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,64.0,Mind,World B
2025-04-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,69.0,Mind,World B
2025-05-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,81.0,Mind,World B
2025-06-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,99.0,Mind,World B
2025-07-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,48.0,Mind,World B
2025-08-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,0.0,Mind,World B
2025-09-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,56.0,Mind,World B
2025-10-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,100.0,Mind,World B
2025-11-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,91.0,Mind,World B
2025-12-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,73.0,Mind,World B
2026-01-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,38.0,Mind,World B
2026-02-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,58.0,Mind,World B
2026-03-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,78.0,Mind,World B
2026-04-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,84.0,Mind,World B
2026-05-01,ITA_gestione_emozioni.csv,ITA,Gestione delle emozioni,50.0,Mind,World B
2021-05-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,23.0,Mind,World A
2021-06-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,18.0,Mind,World A
2021-07-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,17.0,Mind,World A
2021-08-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,13.0,Mind,World A
2021-09-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,19.0,Mind,World A
2021-10-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,26.0,Mind,World A
2021-11-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,26.0,Mind,World A
2021-12-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,21.0,Mind,World A
2022-01-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,34.0,Mind,World A
2022-02-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,38.0,Mind,World A
2022-03-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,36.0,Mind,World A
2022-04-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,29.0,Mind,World A
2022-05-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,35.0,Mind,World A
2022-06-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,19.0,Mind,World A
2022-07-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,25.0,Mind,World A
2022-08-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,16.0,Mind,World A
2022-09-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,30.0,Mind,World A
2022-10-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,30.0,Mind,World A
2022-11-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,30.0,Mind,World A
2022-12-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,37.0,Mind,World A
2023-01-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,32.0,Mind,World A
2023-02-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,26.0,Mind,World A
2023-03-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,29.0,Mind,World A
2023-04-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,40.0,Mind,World A
2023-05-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,36.0,Mind,World A
2023-06-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,29.0,Mind,World A
2023-07-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,25.0,Mind,World A
2023-08-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,23.0,Mind,World A
2023-09-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,31.0,Mind,World A
2023-10-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,32.0,Mind,World A
2023-11-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,45.0,Mind,World A
2023-12-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,37.0,Mind,World A
2024-01-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,31.0,Mind,World A
2024-02-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,36.0,Mind,World A
2024-03-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,39.0,Mind,World A
2024-04-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,42.0,Mind,World A
2024-05-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,38.0,Mind,World A
2024-06-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,47.0,Mind,World A
2024-07-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,34.0,Mind,World A
2024-08-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,28.0,Mind,World A
2024-09-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,36.0,Mind,World A
2024-10-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,62.0,Mind,World A
2024-11-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,50.0,Mind,World A
2024-12-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,35.0,Mind,World A
2025-01-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,38.0,Mind,World A
2025-02-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,52.0,Mind,World A
2025-03-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,45.0,Mind,World A
2025-04-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,45.0,Mind,World A
2025-05-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,45.0,Mind,World A
2025-06-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,59.0,Mind,World A
2025-07-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,51.0,Mind,World A
2025-08-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,52.0,Mind,World A
2025-09-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,67.0,Mind,World A
2025-10-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,76.0,Mind,World A
2025-11-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,92.0,Mind,World A
2025-12-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,84.0,Mind,World A
2026-01-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,71.0,Mind,World A
2026-02-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,68.0,Mind,World A
2026-03-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,85.0,Mind,World A
2026-04-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,100.0,Mind,World A
2026-05-01,ITA_gestione_tempo.csv,ITA,Gestione del tempo,88.0,Mind,World A
2021-05-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,20.0,Inclusion,World B
2021-06-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,20.0,Inclusion,World B
2021-07-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,15.0,Inclusion,World B
2021-08-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,11.0,Inclusion,World B
2021-09-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,18.0,Inclusion,World B
2021-10-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,18.0,Inclusion,World B
2021-11-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,20.0,Inclusion,World B
2021-12-01,ITA_inclusione_sociale.csv,ITA,Inclusione sociale,18.0,Inclusion,World B
